Date	year	month	day	hour	min	sec	latitude	longitude	depth	magnitude	magtype	source	eventID
06/05/14	2014	5	6	20	52	28	-36.1703	-97.054	16.83	6.3	Mw	us	2.01405E+11
07/05/14	2014	5	7	4	20	34	-6.9599	154.9011	10	6	Mw	us	2.01405E+11
08/05/14	2014	5	8	17	0	15	17.2349	-100.7461	17.09	6.4	Mw	us	2.01405E+11
10/05/14	2014	5	10	7	36	1	17.2192	-100.8122	23	6	Mw	us	2.01405E+11
12/05/14	2014	5	12	18	38	37	-49.9403	-114.7995	10.47	6.5	Mw	us	2.01405E+11
13/05/14	2014	5	13	6	35	24	7.2096	-82.3045	10	6.5	Mw	us	2.01405E+11
14/05/14	2014	5	14	20	56	13	6.4507	144.9238	10	6.1	Mw	us	2.01405E+11
15/05/14	2014	5	15	8	16	34	6.4264	144.9363	11	6.3	Mw	us	2.01405E+11
15/05/14	2014	5	15	10	16	42	9.3832	122.0604	15.46	6.3	Mw	us	2.01405E+11
18/05/14	2014	5	18	1	2	33	4.2485	92.7574	35	6	Mw	us	2.01405E+11
21/05/14	2014	5	21	16	21	54	18.2012	88.0376	47.23	6	Mw	us	2.01405E+11
24/05/14	2014	5	24	9	25	2	40.2893	25.3889	6.43	6.9	Mw	us	2.01405E+11
31/05/14	2014	5	31	11	53	46	18.7876	-107.469	5	6.2	Mw	us	2.01405E+11
14/06/14	2014	6	14	11	11	0	-10.1229	91.0921	4	6.5	Mw	us	2.01406E+11
19/06/14	2014	6	19	10	17	56	-13.5585	166.8278	36	6.2	Mw	us	2.01406E+11
23/06/14	2014	6	23	19	19	16	-29.9772	-177.7247	20	6.9	Mw	us	2.01406E+11
23/06/14	2014	6	23	19	21	46	-29.9379	-177.5159	10	6.5	Mw	us	2.01406E+11
23/06/14	2014	6	23	20	6	21	-29.9414	-177.6073	26.59	6.7	Mw	us	2.01406E+11
23/06/14	2014	6	23	20	53	10	51.8486	178.7352	109	7.9	Mw	us	2.01406E+11
23/06/14	2014	6	23	21	11	41	51.9558	178.4563	102.85	6	Mb	us	2.01406E+11
23/06/14	2014	6	23	21	30	46	51.9357	178.4288	101.88	6	Mb	us	2.01406E+11
23/06/14	2014	6	23	22	29	52	51.9593	178.5844	106.6	6	Mb	us	2.01406E+11
24/06/14	2014	6	24	3	15	35	52.2045	176.6981	4	6.3	Mw	us	2.01406E+11
29/06/14	2014	6	29	5	56	32	24.3877	142.6278	48	6.2	Mw	us	2.01406E+11
29/06/14	2014	6	29	7	52	55	-55.4703	-28.3669	8	6.9	Mw	us	2.01406E+11
29/06/14	2014	6	29	14	32	49	-55.3584	-28.1075	10	6	Mw	us	2.01406E+11
29/06/14	2014	6	29	15	52	23	-14.7798	-175.2589	9	6.4	Mw	us	2.01406E+11
29/06/14	2014	6	29	17	15	9	-14.9831	-175.5096	18	6.7	Mw	us	2.01406E+11
30/06/14	2014	6	30	19	55	32	28.3404	138.8441	511	6.2	Mw	us	2.01406E+11
02/07/14	2014	7	2	5	53	29	-62.3014	155.1868	10	6	Mw	us	2.01407E+11
03/07/14	2014	7	3	19	50	7	-30.4601	-176.4451	35	6.3	Mw	us	2.01407E+11
04/07/14	2014	7	4	15	0	28	-6.2304	152.8075	20	6.5	Mw	us	2.01407E+11
05/07/14	2014	7	5	9	39	28	1.9335	96.9388	20	6	Mw	us	2.01407E+11
07/07/14	2014	7	7	11	23	55	14.724	-92.4614	53	6.9	Mw	us	2.01407E+11
08/07/14	2014	7	8	12	56	26	-17.6864	168.3982	110.24	6.2	Mw	us	2.01407E+11
11/07/14	2014	7	11	19	22	1	37.0052	142.4525	20	6.5	Mw	us	2.01407E+11
14/07/14	2014	7	14	7	59	57	5.7144	126.4776	20	6.3	Mw	us	2.01407E+11
17/07/14	2014	7	17	11	49	34	60.2995	-140.3366	10	6	Mw	us	2.01407E+11
19/07/14	2014	7	19	12	27	10	-15.8239	-174.4517	227.27	6.2	Mw	us	2.01407E+11
19/07/14	2014	7	19	14	14	2	11.7448	57.6382	10	6	Mw	us	2.01407E+11
20/07/14	2014	7	20	18	32	48	44.6419	148.7838	61	6.2	Mw	us	2.01407E+11
21/07/14	2014	7	21	14	54	41	-19.8015	-178.4001	615.42	6.9	Mw	us	2.01407E+11
25/07/14	2014	7	25	10	54	50	58.3062	-136.9601	10	6.1	Mw	us	2.01407E+11
27/07/14	2014	7	27	1	28	37	23.724	-45.5809	10	6	Mw	us	2.01407E+11
29/07/14	2014	7	29	10	46	15	17.6818	-95.6533	107	6.3	Mw	us	2.01407E+11
29/07/14	2014	7	29	13	27	40	-3.422	146.769	9.77	6	Mw	us	2.01407E+11
03/08/14	2014	8	3	0	22	4	0.8295	146.1688	13	6.9	Mw	us	2.01408E+11
03/08/14	2014	8	3	8	30	14	27.1891	103.4086	12	6.2	Mw	us	2.01408E+11
06/08/14	2014	8	6	11	45	23	-7.2741	128.0364	10	6.2	Mw	us	2.01408E+11
10/08/14	2014	8	10	3	43	17	41.1585	142.1309	41	6.1	Mw	us	2.01408E+11
18/08/14	2014	8	18	2	32	5	32.703	47.695	10.2	6.2	Mw	teh	2.01408E+11
18/08/14	2014	8	18	18	8	23	32.5827	47.7037	5	6	Mw	us	2.01408E+11
23/08/14	2014	8	23	22	32	23	-32.6953	-71.4416	32	6.4	Mw	us	2.01408E+11
24/08/14	2014	8	24	10	20	44	38.2152	-122.3123	11.12	6.02	Mw	NC	72282711
24/08/14	2014	8	24	23	21	46	-14.598	-73.5714	101	6.8	Mw	us	2.01408E+11
04/09/14	2014	9	4	5	33	50	-21.3869	-173.3232	35	6	Mw	us	2.01409E+11
06/09/14	2014	9	6	6	53	12	-26.6478	-114.5	7	6.1	Mw	us	2.01409E+11
06/09/14	2014	9	6	19	22	59	18.7529	-107.0488	17	6.2	Mw	us	2.01409E+11
10/09/14	2014	9	10	2	46	6	-0.2422	125.104	35	6.2	Mw	us	2.01409E+11
17/09/14	2014	9	17	6	14	45	13.7641	144.4294	130	6.7	Mw	us	2.01409E+11
24/09/14	2014	9	24	11	16	15	-23.8009	-66.6321	224	6.2	Mw	us	2.01409E+11
25/09/14	2014	9	25	9	13	50	-9.4618	156.4122	4	6.1	Mw	us	2.01409E+11
25/09/14	2014	9	25	17	51	17	61.9449	-151.8159	108.9	6.2	Mw	ak	2.01409E+11
01/10/14	2014	10	1	3	38	52	-6.0706	149.5329	42	6	Mw	us	2.0141E+11
07/10/14	2014	10	7	13	49	40	23.3834	100.4702	8.51	6.1	Mw	us	2.0141E+11
08/10/14	2014	10	8	2	40	53	23.8441	-108.3311	10	6.1	Mw	us	2.0141E+11
09/10/14	2014	10	9	2	14	31	-32.1082	-110.8112	16.54	7	Mw	us	2.0141E+11
09/10/14	2014	10	9	2	32	5	-32.0953	-110.8647	10	6.6	Mw	us	2.0141E+11
11/10/14	2014	10	11	2	35	47	41.0272	143.1649	22	6.1	Mw	us	2.0141E+11
14/10/14	2014	10	14	3	51	34	12.5262	-88.1225	40	7.3	Mw	us	2.0141E+11
28/10/14	2014	10	28	3	15	38	-15.2954	-174.6752	8	6	Mw	us	2.0141E+11
01/11/14	2014	11	1	10	59	55	-31.852	-111.2436	10	6	Mw	us	2.01411E+11
01/11/14	2014	11	1	18	57	22	-19.6903	-177.7587	434	7.1	Mw	us	2.01411E+11
02/11/14	2014	11	2	17	17	4	-61.2203	154.2778	10	6	Mw	us	2.01411E+11
03/11/14	2014	11	3	8	48	30	-41.7317	79.9602	10	6.3	Mw	us	2.01411E+11
07/11/14	2014	11	7	3	33	55	-5.9873	148.2315	53.19	6.6	Mw	us	2.01411E+11
13/11/14	2014	11	13	10	24	18	-15.2155	173.0845	10	6	Mw	us	2.01411E+11
15/11/14	2014	11	15	2	31	42	1.8929	126.5217	45	7.1	Mw	us	2.01411E+11
16/11/14	2014	11	16	22	33	20	-37.6478	179.6621	22	6.7	Mw	us	2.01411E+11
17/11/14	2014	11	17	16	52	47	-46.3484	33.8037	10	6.1	Mw	us	2.01411E+11
21/11/14	2014	11	21	10	10	20	2.2999	127.0562	35	6.5	Mw	us	2.01411E+11
22/11/14	2014	11	22	13	8	18	36.6408	137.8875	9	6.2	Mw	us	2.01411E+11
26/11/14	2014	11	26	14	33	44	1.9604	126.5751	39	6.8	Mw	us	2.01411E+11
02/12/14	2014	12	2	5	11	31	6.1572	123.1261	614	6.6	Mw	us	2.01412E+11
06/12/14	2014	12	6	17	21	49	7.9824	-82.7339	15	6	Mw	us	2.01412E+11
06/12/14	2014	12	6	22	5	11	-6.11	130.4829	116	6	Mw	us	2.01412E+11
07/12/14	2014	12	7	1	22	2	-6.5108	154.4603	23	6.6	Mw	us	2.01412E+11
07/12/14	2014	12	7	21	16	36	13.6717	-91.4731	32	6.1	Mw	us	2.01412E+11
08/12/14	2014	12	8	8	54	53	7.9401	-82.6865	20	6.6	Mw	us	2.01412E+11
10/12/14	2014	12	10	21	3	39	25.5403	122.4503	256	6.1	Mw	us	2.01412E+11
21/12/14	2014	12	21	11	34	14	2.0892	126.6483	41	6.3	Mw	us	2.01412E+11
29/12/14	2014	12	29	9	29	37	8.6341	121.5213	8	6.1	Mw	us	2.01412E+11
30/12/14	2014	12	30	21	17	24	-20.3263	-178.5639	599.28	6	Mw	us	2.01412E+11
07/01/15	2015	1	7	5	7	8	5.9045	-82.6576	8	6.5	Mw	us	2.01501E+11
23/01/15	2015	1	23	3	47	27	-17.0301	168.5169	220.03	6.8	Mw	us	2.01501E+11
28/01/15	2015	1	28	2	43	19	-20.9665	-178.3032	484.12	6.2	Mw	us	2.01501E+11
30/01/15	2015	1	30	17	57	56	-21.2452	170.158	7.08	6	Mw	us	2.01501E+11
02/02/15	2015	2	2	10	49	49	-32.7183	-67.1231	172	6.3	Mw	us	2.01502E+11
11/02/15	2015	2	11	18	57	22	-23.1124	-66.6892	223	6.7	Mw	us	2.01502E+11
13/02/15	2015	2	13	18	59	12	52.6487	-31.9016	16.68	7.1	Mw	us	2.01502E+11
13/02/15	2015	2	13	20	6	32	22.6417	121.4184	29.67	6.2	Mw	us	2.01502E+11
16/02/15	2015	2	16	22	0	54	-55.52	-28.2591	13	6.2	Mw	us	2.01502E+11
16/02/15	2015	2	16	23	6	28	39.8567	142.8748	23	6.7	Mw	us	2.01502E+11
18/02/15	2015	2	18	9	32	27	-10.7598	164.1216	10	6.1	Mw	us	2.01502E+11
19/02/15	2015	2	19	13	18	33	-16.4311	168.1483	10	6.4	Mw	us	2.01502E+11
20/02/15	2015	2	20	4	25	23	39.8244	143.5871	10	6.2	Mw	us	2.01502E+11
21/02/15	2015	2	21	10	13	53	39.8185	143.4861	7	6	Mw	us	2.01502E+11
22/02/15	2015	2	22	14	23	13	18.6766	-106.8461	5	6.2	Mw	us	2.01502E+11
27/02/15	2015	2	27	13	45	5	-7.3017	122.5348	550.73	7	Mw	us	2.01502E+11
03/03/15	2015	3	3	10	37	30	-0.7789	98.7161	28	6.1	Mw	us	2.01503E+11
10/03/15	2015	3	10	20	55	44	6.7757	-72.9875	155	6.2	Mw	us	2.01503E+11
15/03/15	2015	3	15	23	17	17	-0.5409	122.3067	31	6.1	Mw	us	2.01503E+11
17/03/15	2015	3	17	22	12	29	1.6686	126.5217	44	6.2	Mw	us	2.01503E+11
18/03/15	2015	3	18	18	27	29	-36.1163	-73.5171	13	6.2	Mw	us	2.01503E+11
23/03/15	2015	3	23	4	51	38	-18.3534	-69.1663	130	6.4	Mw	us	2.01503E+11
29/03/15	2015	3	29	23	48	31	-4.7363	152.5576	41	7.5	Mw	us	2.01503E+11
30/03/15	2015	3	30	8	18	1	-15.388	-172.9038	11.5	6.4	Mw	us	2.01503E+11
30/03/15	2015	3	30	8	48	26	-15.5149	-172.9402	15.5	6.5	Mw	us	2.01503E+11
07/04/15	2015	4	7	0	46	22	-15.1676	-173.2247	30	6.3	Mw	us	2.01504E+11
16/04/15	2015	4	16	18	7	43	35.1665	26.8281	20	6	Mw	us	2.01504E+11
17/04/15	2015	4	17	15	52	52	-15.8834	-178.6182	10	6.5	Mw	us	2.01504E+11
20/04/15	2015	4	20	1	42	58	24.202	122.3168	29	6.4	Mw	us	2.01504E+11
20/04/15	2015	4	20	11	45	13	24.0806	122.4506	29	6	Mw	us	2.01504E+11
20/04/15	2015	4	20	12	0	0	24.0374	122.4573	29	6.1	Mw	us	2.01504E+11
22/04/15	2015	4	22	22	57	16	-12.039	166.432	72	6.2	Mw	us	2.01504E+11
24/04/15	2015	4	24	3	36	42	-42.09	173.07	52	6.1	Mw	wel	2.01504E+11
24/04/15	2015	4	24	13	56	15	51.6165	-130.7805	10	6.2	Mw	us	2.01504E+11
25/04/15	2015	4	25	6	11	26	28.1473	84.7079	15	7.8	Mw	us	2.01504E+11
25/04/15	2015	4	25	6	15	23	27.6285	85.5398	10	6.1	Mb	us	2.01504E+11
25/04/15	2015	4	25	6	45	21	28.1846	84.8018	10	6.6	Mw	us	2.01504E+11
26/04/15	2015	4	26	7	9	11	27.788	86.0353	24.79	6.7	Mw	us	2.01504E+11
28/04/15	2015	4	28	16	39	39	-20.8661	-178.6384	579.35	6.1	Mw	us	2.01504E+11
30/04/15	2015	4	30	10	45	5	-5.3917	151.8179	48.88	6.7	Mw	us	2.01504E+11
01/05/15	2015	5	1	8	6	3	-5.2005	151.7773	44	6.8	Mw	us	2.01505E+11
01/05/15	2015	5	1	8	6	52	-5.4912	151.8715	35	6	Mb	us	2.01505E+11
03/05/15	2015	5	3	22	32	39	-5.6314	151.6757	24	6	Mw	us	2.01505E+11
05/05/15	2015	5	5	1	44	6	-5.4624	151.8751	55	7.5	Mw	us	2.01505E+11
07/05/15	2015	5	7	7	10	20	-7.2175	154.5567	10	7.1	Mw	us	2.01505E+11
10/05/15	2015	5	10	21	25	46	31.2373	142.0157	6	6	Mw	us	2.01505E+11
12/05/15	2015	5	12	7	5	20	27.8087	86.0655	15	7.3	Mw	us	2.01505E+11
12/05/15	2015	5	12	7	36	54	27.625	86.1617	15	6.3	Mw	us	2.01505E+11
12/05/15	2015	5	12	21	12	59	38.9056	142.0317	35	6.8	Mw	us	2.01505E+11
15/05/15	2015	5	15	20	26	57	-2.542	102.2191	151	6	Mw	us	2.01505E+11
19/05/15	2015	5	19	15	25	21	-54.3312	-132.1618	7.2	6.7	Mw	us	2.01505E+11
20/05/15	2015	5	20	0	30	55	-19.3021	-175.5247	203	6	Mw	us	2.01505E+11
20/05/15	2015	5	20	22	48	53	-10.8759	164.1694	11	6.8	Mw	us	2.01505E+11
22/05/15	2015	5	22	21	45	19	-11.054	163.6914	11.24	6.9	Mw	us	2.01505E+11
22/05/15	2015	5	22	23	59	34	-11.1093	163.2154	10	6.8	Mw	us	2.01505E+11
24/05/15	2015	5	24	4	53	24	-16.855	-14.1708	10	6.3	Mw	us	2.01505E+11
24/05/15	2015	5	24	14	39	0	-19.3933	-175.9627	10	6.2	Mw	us	2.01505E+11
29/05/15	2015	5	29	7	0	9	56.594	-156.43	72.6	6.8	Mw	ak	2.01505E+11
30/05/15	2015	5	30	11	23	2	27.8409	140.4879	664	7.8	Mw	us	2.01505E+11
30/05/15	2015	5	30	17	18	35	-15.7216	-173.3817	10	6	Mw	us	2.01505E+11
30/05/15	2015	5	30	18	49	7	30.7758	142.9688	5.74	6.2	Mw	us	2.01505E+11
04/06/15	2015	6	4	23	15	44	5.9894	116.5352	10	6	Mw	us	2.01506E+11
08/06/15	2015	6	8	6	1	8	41.5615	142.0308	42	6.1	Mw	us	2.01506E+11
10/06/15	2015	6	10	13	52	10	-22.4	-68.4323	124	6	Mw	us	2.01506E+11
12/06/15	2015	6	12	11	7	8	-15.6758	-173.0098	48	6	Mw	us	2.01506E+11
17/06/15	2015	6	17	12	51	33	-35.3639	-17.1605	10	7	Mw	us	2.01506E+11
20/06/15	2015	6	20	2	10	7	-36.3581	-73.7885	10	6.4	Mw	us	2.01506E+11
21/06/15	2015	6	21	21	28	16	-20.434	-178.3558	562.09	6	Mw	us	2.01506E+11
23/06/15	2015	6	23	12	18	30	27.7403	139.7172	460	6.5	Mw	us	2.01506E+11
25/06/15	2015	6	25	18	45	57	-32.0811	-178.1362	10	6	Mw	us	2.01506E+11
30/06/15	2015	6	30	3	39	29	-5.4522	151.6015	35	6	Mw	us	2.01506E+11
01/07/15	2015	7	1	19	35	21	-10.9911	162.5558	12	6	Mw	us	2.01507E+11
03/07/15	2015	7	3	1	7	47	37.4593	78.1542	20	6.4	Mw	us	2.01507E+11
03/07/15	2015	7	3	6	43	22	10.1696	125.8911	32	6.1	Mw	us	2.01507E+11
07/07/15	2015	7	7	5	10	28	43.9097	147.9748	49	6.3	Mw	us	2.01507E+11
10/07/15	2015	7	10	4	12	43	-9.3012	158.4027	12	6.7	Mw	us	2.01507E+11
16/07/15	2015	7	16	15	16	33	13.8783	-58.5388	17.03	6.5	Mw	us	2.01507E+11
18/07/15	2015	7	18	2	27	34	-10.4031	165.1378	10	7	Mw	us	2.01507E+11
27/07/15	2015	7	27	4	49	46	52.376	-169.4458	29	6.9	Mw	us	2.01507E+11
27/07/15	2015	7	27	21	41	22	-2.6429	138.5192	48	7	Mw	us	2.01507E+11
29/07/15	2015	7	29	2	35	59	59.8935	-153.1961	119.3	6.3	Mw	ak	2.01507E+11
06/08/15	2015	8	6	23	59	46	-26.4576	-178.2511	269	6	Mw	us	2.01508E+11
10/08/15	2015	8	10	4	12	16	-9.3438	158.0525	22	6.6	Mw	us	2.01508E+11
12/08/15	2015	8	12	18	49	24	-9.3293	157.8772	6.43	6.5	Mw	us	2.01508E+11
13/08/15	2015	8	13	10	39	54	-37.016	78.063	10	6	Mw	us	2.01508E+11
15/08/15	2015	8	15	7	47	6	-10.8988	163.8201	8	6.4	Mw	us	2.01508E+11
01/09/15	2015	9	1	15	25	10	31.1806	141.6	8	6	Mw	us	2.01509E+11
07/09/15	2015	9	7	9	13	57	-32.8199	-177.8599	17	6.3	Mw	us	2.01509E+11
10/09/15	2015	9	10	10	26	45	52.0951	-169.532	20	6	Mw	us	2.01509E+11
13/09/15	2015	9	13	8	14	12	25.1395	-109.433	10	6.7	Mw	us	2.01509E+11
16/09/15	2015	9	16	7	40	58	1.8735	126.4404	39.47	6.3	Mw	us	2.01509E+11
16/09/15	2015	9	16	14	3	22	-6.0114	151.4768	6	6.1	Mw	us	2.01509E+11
16/09/15	2015	9	16	22	54	33	-31.5729	-71.6744	22.44	8.3	Mw	us	2.01509E+11
16/09/15	2015	9	16	22	59	15	-31.618	-71.745	26.7	6.4	Mb	guc	2.01509E+11
16/09/15	2015	9	16	23	3	57	-31.7502	-71.7425	19.1	6.1	Mw	us	2.01509E+11
16/09/15	2015	9	16	23	16	9	-31.6	-71.9189	35	6.1	Mb	us	2.01509E+11
16/09/15	2015	9	16	23	18	42	-31.5622	-71.4262	28.41	7	Mw	us	2.01509E+11
17/09/15	2015	9	17	1	41	6	-31.1043	-71.6504	42.32	6.4	Mw	us	2.01509E+11
17/09/15	2015	9	17	3	55	15	-31.4252	-71.6927	27	6.5	Mw	us	2.01509E+11
17/09/15	2015	9	17	4	10	28	-31.5226	-71.8079	23	6.7	Mw	us	2.01509E+11
18/09/15	2015	9	18	9	10	45	-32.4085	-72.2351	8.65	6.3	Mw	us	2.01509E+11
18/09/15	2015	9	18	15	59	43	15.2767	-45.9886	10	6	Mw	us	2.01509E+11
19/09/15	2015	9	19	5	6	47	-29.6435	-72.0738	6	6.1	Mw	us	2.01509E+11
19/09/15	2015	9	19	12	52	21	-32.3351	-72.0713	18	6.2	Mw	us	2.01509E+11
21/09/15	2015	9	21	5	39	35	-31.5697	-71.7436	30	6.1	Mw	us	2.01509E+11
21/09/15	2015	9	21	17	40	0	-31.714	-71.3893	35	6.6	Mw	us	2.01509E+11
22/09/15	2015	9	22	7	12	59	-31.451	-71.13	63.3	6.2	Mw	guc	2.01509E+11
24/09/15	2015	9	24	15	53	28	-0.6153	131.2649	18	6.6	Mw	us	2.01509E+11
26/09/15	2015	9	26	2	51	18	-30.8199	-71.3854	38.07	6.2	Mw	us	2.01509E+11
11/10/15	2015	10	11	0	58	27	-54.4856	-135.708	10	6.1	Mw	us	2.0151E+11
14/10/15	2015	10	14	5	43	8	48.8595	156.2259	12	6	Mw	us	2.0151E+11
18/10/15	2015	10	18	16	18	35	-16.2069	-173.261	12	6	Mw	us	2.0151E+11
20/10/15	2015	10	20	21	52	3	-14.8598	167.3009	135	7.1	Mw	us	2.0151E+11
23/10/15	2015	10	23	1	40	6	-54.2292	6.1615	11	6	Mw	us	2.0151E+11
23/10/15	2015	10	23	4	4	18	-45.8135	37.1707	10	6	Mw	us	2.0151E+11
26/10/15	2015	10	26	9	9	33	36.4406	70.7167	212.52	7.5	Mw	us	2.0151E+11
04/11/15	2015	11	4	3	44	15	-8.3381	124.8754	20	6.5	Mw	us	2.01511E+11
07/11/15	2015	11	7	7	4	31	-29.4665	-72.2951	13	6.2	Mw	us	2.01511E+11
07/11/15	2015	11	7	7	31	44	-30.8853	-71.4598	46	6.8	Mw	us	2.01511E+11
08/11/15	2015	11	8	16	47	2	6.8431	94.648	10	6.6	Mw	us	2.01511E+11
09/11/15	2015	11	9	16	3	46	51.6394	-173.0746	15	6.5	Mw	us	2.01511E+11
11/11/15	2015	11	11	1	54	39	-29.5067	-72.0068	12	6.9	Mw	us	2.01511E+11
11/11/15	2015	11	11	2	46	20	-29.5097	-72.0585	10	6.9	Mw	us	2.01511E+11
13/11/15	2015	11	13	20	51	31	30.9945	128.8854	12	6.7	Mw	us	2.01511E+11
17/11/15	2015	11	17	7	10	7	38.67	20.6	11	6.5	Mw	ath	2.01511E+11
18/11/15	2015	11	18	18	31	5	-8.9017	158.4227	14.2	7	Mw	us	2.01511E+11
21/11/15	2015	11	21	9	6	13	-7.1489	129.9366	82	6.1	Mw	us	2.01511E+11
24/11/15	2015	11	24	13	21	36	18.7795	145.2663	586.93	6	Mw	us	2.01511E+11
24/11/15	2015	11	24	22	45	39	-10.536	-70.9645	605.72	7.6	Mw	us	2.01511E+11
24/11/15	2015	11	24	22	50	54	-10.0475	-71.0226	611.71	7.6	Mw	us	2.01511E+11
26/11/15	2015	11	26	5	45	18	-9.1912	-71.288	599.35	6.7	Mw	us	2.01511E+11
27/11/15	2015	11	27	21	0	23	-24.8261	-70.6113	35	6.2	Mw	us	2.01511E+11
04/12/15	2015	12	4	22	25	0	-47.6165	85.0913	35	7.1	Mw	us	2.01512E+11
07/12/15	2015	12	7	7	50	8	38.2271	72.7523	33	7.2	Mw	us	2.01512E+11
09/12/15	2015	12	9	10	21	49	-4.1064	129.5079	21	6.9	Mw	us	2.01512E+11
09/12/15	2015	12	9	12	58	2	-16.7374	175.2475	10	6.1	Mw	us	2.01512E+11
17/12/15	2015	12	17	19	49	53	15.8044	-93.6269	85.95	6.6	Mw	us	2.01512E+11
19/12/15	2015	12	19	2	10	53	-18.3819	169.3857	10	6	Mw	us	2.01512E+11
20/12/15	2015	12	20	18	47	36	3.6384	117.631	6.93	6.1	Mw	us	2.01512E+11
24/12/15	2015	12	24	19	44	3	-55.755	-123.1158	12.28	6.2	Mw	us	2.01512E+11
25/12/15	2015	12	25	19	14	47	36.4872	71.1308	206	6.3	Mw	us	2.01512E+11
01/01/16	2016	1	1	2	0	40	-50.5575	139.4489	10	6.3	Mw	us	2.01601E+11
03/01/16	2016	1	3	23	5	22	24.83	93.66	55	6.7	Mw	NEI	2.01601E+11
05/01/16	2016	1	5	9	34	15	-54.2906	-136.2603	10	6	Mw	us	2.01601E+11
11/01/16	2016	1	11	16	38	6	3.8966	126.8569	13	6.5	Mw	us	2.01601E+11
11/01/16	2016	1	11	17	8	4	44.4761	141.0867	238.81	6.2	Mw	us	2.01601E+11
14/01/16	2016	1	14	3	25	28	-19.7597	-63.3288	582.56	6.1	Mw	us	2.01601E+11
14/01/16	2016	1	14	3	25	34	41.9722	142.7928	46	6.7	Mw	us	2.01601E+11
21/01/16	2016	1	21	18	6	58	18.8288	-106.9344	10	6.6	Mw	us	2.01601E+11
24/01/16	2016	1	24	10	30	30	59.6204	-153.3392	125.6	7.1	Mw	ak	2.01601E+11
25/01/16	2016	1	25	4	22	3	35.6493	-3.6818	12	6.3	Mw	us	2.01601E+11
30/01/16	2016	1	30	3	25	11	54.0057	158.5128	163.22	7.2	Mw	us	2.01601E+11
31/01/16	2016	1	31	17	39	0	-63.263	169.1485	10	6.1	Mw	us	2.01601E+11
01/02/16	2016	2	1	19	0	46	-30.7614	-179.9511	391	6.2	Mw	us	2.01602E+11
05/02/16	2016	2	5	19	57	27	22.9401	120.5999	23	6.4	Mw	us	2.01602E+11
08/02/16	2016	2	8	16	19	13	-6.6207	154.7421	29	6.4	Mw	us	2.01602E+11
10/02/16	2016	2	10	0	33	5	-30.5723	-71.5838	29	6.3	Mw	us	2.01602E+11
12/02/16	2016	2	12	10	2	24	-9.6338	119.4013	28	6.3	Mw	us	2.01602E+11
15/02/16	2016	2	15	15	2	33	-20.9981	-175.4788	10	6	Mw	us	2.01602E+11
16/02/16	2016	2	16	23	48	36	-55.7848	-125.1669	13	6.1	Mw	us	2.01602E+11
17/02/16	2016	2	17	17	26	2	0.861	129.0601	10	6	Mw	us	2.01602E+11
27/02/16	2016	2	27	21	29	44	-51.7897	139.5956	10	6.1	Mw	us	2.01602E+11
02/03/16	2016	3	2	12	49	48	-4.9521	94.3299	24	7.8	Mw	us	2.01603E+11
12/03/16	2016	3	12	18	6	45	51.5648	-173.9423	19	6.3	Mw	us	2.01603E+11
19/03/16	2016	3	19	1	35	12	51.5145	-174.1423	17	6	Mw	us	2.01603E+11
19/03/16	2016	3	19	11	26	33	17.996	-60.702	26	6	Mw	us	2.01603E+11
20/03/16	2016	3	20	22	50	20	54.2911	162.8228	30	6.4	Mw	us	2.01603E+11
01/04/16	2016	4	1	19	24	55	-3.3585	144.887	6	6.2	Mw	us	2.01604E+11
02/04/16	2016	4	2	5	50	0	57.008	-157.9321	11.4	6.2	Mw	ak	2.01604E+11
03/04/16	2016	4	3	8	23	52	-14.3235	166.8551	26	6.9	Mw	us	2.01604E+11
06/04/16	2016	4	6	6	58	48	-14.0683	166.6245	24	6.7	Mw	us	2.01604E+11
06/04/16	2016	4	6	14	45	30	-8.2036	107.3857	29	6.1	Mw	us	2.01604E+11
07/04/16	2016	4	7	3	32	54	-13.9805	166.5943	27.59	6.7	Mw	us	2.01604E+11
10/04/16	2016	4	10	10	28	59	36.4724	71.131	212	6.6	Mw	us	2.01604E+11
13/04/16	2016	4	13	13	55	18	23.0991	94.8651	136	6.9	Mw	us	2.01604E+11
13/04/16	2016	4	13	18	21	53	7.7917	122.0231	17	6	Mw	us	2.01604E+11
14/04/16	2016	4	14	12	26	36	32.788	130.7042	9	6.2	Mw	us	2.01604E+11
14/04/16	2016	4	14	15	3	47	32.6973	130.7204	8	6	Mw	us	2.01604E+11
14/04/16	2016	4	14	21	50	28	-14.5284	166.4334	16	6.4	Mw	us	2.01604E+11
15/04/16	2016	4	15	14	11	27	13.4235	-92.2678	25	6.1	Mw	us	2.01604E+11
15/04/16	2016	4	15	16	25	6	32.7931	130.7486	10	7	Mw	us	2.01604E+11
16/04/16	2016	4	16	23	58	37	0.3517	-79.926	21	7.8	Mw	us	2.01604E+11
19/04/16	2016	4	19	5	25	40	-55.7264	-27.2311	14	6.2	Mw	us	2.01604E+11
20/04/16	2016	4	20	8	33	47	0.6396	-80.2117	14	6.2	Mw	us	2.01604E+11
20/04/16	2016	4	20	8	35	11	0.7079	-80.0352	10	6	Mw	us	2.01604E+11
22/04/16	2016	4	22	3	3	42	-0.302	-80.498	10	6	Mw	us	2.01604E+11
27/04/16	2016	4	27	12	51	19	14.5178	-93.0882	16	6	Mw	us	2.01604E+11
